Steel    C   Si   Mn   Cr   Mo   Ni   Al   Cu ppmB       Pa       Rc Texp

Gb23  0.31 0.40 0.52 0.14 0.79 0.06 0.04 0.10  0.0  1185.15    0.043  660
Gb23  0.31 0.40 0.52 0.14 0.78 0.06 0.04 0.10  0.0  1185.15    0.015  680
GB24  0.58 0.45 0.59 0.15 0.98 0.05 0.04 0.10  0.0  1073.35    0.175  655
GB24  0.58 0.45 0.59 0.15 0.42 0.05 0.04 0.10  0.0  1073.35    0.015  685
Gb24  0.58 0.45 0.59 0.15 0.97 0.05 0.04 0.10  0.0  1185.15    0.043  660
Gb24  0.58 0.45 0.59 0.15 0.42 0.05 0.04 0.10  0.0  1185.15    0.015  680
GB25  0.37 0.22 0.57 0.00 0.00 0.06 0.00 0.16  0.0  1127.21  108.000  595
GB25  0.37 0.22 0.57 0.00 0.00 0.06 0.00 0.16  0.0  1127.21   15.500  655
GB25  0.37 0.22 0.57 0.00 0.00 0.06 0.00 0.16  0.0  1127.21    1.300  680
GB25  0.37 0.22 0.57 0.00 0.00 0.06 0.00 0.16  0.0  1127.21    0.120  690
Gb25  0.37 0.22 0.62 0.00 0.00 0.06 0.00 0.16  0.0  1336.58  115.000  580
Gb25  0.37 0.22 0.62 0.00 0.00 0.06 0.00 0.16  0.0  1336.58   16.500  645
Gb25  0.37 0.22 0.62 0.00 0.00 0.06 0.00 0.16  0.0  1336.58    1.350  675
Gb25  0.37 0.22 0.62 0.00 0.00 0.06 0.00 0.16  0.0  1336.58    0.130  680
GB26  0.21 0.35 1.35 0.06 0.72 0.06 0.03 0.11  0.0  1139.53    0.231  675
GB26  0.21 0.35 1.35 0.06 0.72 0.06 0.03 0.11  0.0  1139.53    0.018  685
GB27  0.17 0.59 1.51 0.00 0.00 0.00 0.00 0.00  0.0  1114.33   13.800  595
GB27  0.17 0.59 1.51 0.00 0.00 0.00 0.00 0.00  0.0  1114.33    2.400  630
GB27  0.17 0.59 1.51 0.00 0.00 0.00 0.00 0.00  0.0  1114.33    0.220  650
Gb27  0.17 0.58 1.51 0.00 0.00 0.00 0.06 0.00  0.0  1409.07    1.250  620
Gb27  0.17 0.58 1.51 0.00 0.00 0.00 0.06 0.00  0.0  1409.07    0.220  650
GB28  0.55 0.43 1.03 0.11 0.00 0.08 0.00 0.13  0.0  1074.30   42.500  600
GB28  0.55 0.43 1.03 0.11 0.00 0.08 0.00 0.13  0.0  1074.30   15.000  620
GB28  0.55 0.43 1.03 0.11 0.00 0.08 0.00 0.13  0.0  1074.30    1.000  670
GB28  0.55 0.43 1.03 0.11 0.00 0.08 0.00 0.13  0.0  1074.30    0.080  690
GB29  0.56 0.41 1.76 0.22 0.00 0.08 0.00 0.12  0.0  1130.10    3.000  600
GB29  0.56 0.41 1.76 0.22 0.00 0.08 0.00 0.12  0.0  1130.10    0.250  650
GB29  0.56 0.41 1.76 0.22 0.00 0.08 0.00 0.12  0.0  1130.10    0.024  660
GB30  0.59 0.46 2.56 0.17 0.00 0.09 0.00 0.13  0.0  1130.10    1.450  610
GB30  0.59 0.46 2.56 0.17 0.00 0.09 0.00 0.13  0.0  1130.10    0.255  645
GB30  0.59 0.46 2.55 0.17 0.00 0.09 0.00 0.13  0.0  1130.10    0.025  655
Gb30  0.59 0.45 2.50 0.17 0.00 0.09 0.00 0.13  0.0  1409.07    0.295  605
GB31  0.06 0.50 0.86 0.04 0.00 0.00 0.03 0.04  0.0  1409.07   13.000  670
GB31  0.06 0.50 0.86 0.04 0.00 0.00 0.03 0.04  0.0  1409.07    2.500  680
GB32  0.14 0.24 0.34 0.08 0.00 0.08 0.00 0.21  0.0  1409.07   80.000  610
GB32  0.14 0.24 0.34 0.08 0.00 0.08 0.00 0.21  0.0  1409.07   29.500  635
GB32  0.14 0.24 0.33 0.08 0.00 0.08 0.00 0.21  0.0  1409.07    2.550  675
GB32  0.14 0.24 0.33 0.08 0.00 0.08 0.00 0.21  0.0  1409.07    0.230  700
GB33  0.16 0.31 0.45 0.07 0.00 0.06 0.03 0.09  0.0  1409.07   76.300  625
GB33  0.16 0.31 0.45 0.07 0.00 0.06 0.03 0.09  0.0  1409.07   28.000  650
GB33  0.16 0.31 0.45 0.07 0.00 0.06 0.03 0.09  0.0  1409.07    2.550  675
GB33  0.16 0.31 0.44 0.07 0.00 0.06 0.03 0.09  0.0  1409.07    0.240  690
GC01  0.90 0.43 0.27 0.16 0.00 0.00 0.00 0.22  0.0  1185.15   32.500  605
GC01  0.90 0.43 0.27 0.16 0.00 0.00 0.00 0.22  0.0  1185.15    1.320  666
GC01  0.90 0.43 0.27 0.16 0.00 0.00 0.00 0.22  0.0  1185.15    0.024  689
Gc01  0.90 0.44 0.26 0.16 0.00 0.00 0.00 0.22  0.0  1073.35   35.833  615
Gc01  0.90 0.44 0.26 0.16 0.00 0.00 0.00 0.22  0.0  1073.35    8.500  660
Gc01  0.90 0.44 0.26 0.16 0.00 0.00 0.00 0.22  0.0  1073.35    0.137  693
GC02  0.98 0.44 0.28 0.16 0.00 0.00 0.00 0.21  0.0  1185.15   31.900  611
GC02  0.98 0.44 0.28 0.16 0.00 0.00 0.00 0.21  0.0  1185.15    1.255  679
GC02  0.98 0.43 0.28 0.16 0.00 0.00 0.00 0.21  0.0  1185.15    0.023  702
GC04  1.00 0.32 1.36 1.27 0.00 0.12 0.00 0.23  0.0  1185.15    3.190  611
GC04  1.00 0.32 1.36 1.27 0.00 0.12 0.00 0.23  0.0  1185.15    0.675  660
GC04  1.00 0.32 1.35 0.50 0.00 0.12 0.00 0.23  0.0  1185.15    0.040  689
GC07  0.97 0.39 0.62 1.86 0.10 1.54 0.00 0.22  0.0  1185.15    0.815  604
GC07  0.97 0.39 0.62 0.47 0.10 1.54 0.00 0.22  0.0  1185.15    0.073  639
GC07  0.96 0.39 0.62 0.28 0.10 1.54 0.00 0.22  0.0  1185.15    0.007  664
GC12  0.81 0.30 0.48 0.93 0.07 3.74 0.00 0.17  0.0  1185.15    0.037  559
GC12  0.81 0.30 0.48 0.93 0.06 3.74 0.00 0.17  0.0  1185.15    0.009  590
